qw,qx,qy,qz,Gyro_Time (ns)
0.9928583786133249,-0.08562475312598782,-0.027010311283026552,0.07855741698630955,1551920244772171.0
0.9933185694681271,-0.07705080203705904,-0.0260318691662871,0.08187661005497351,1551920279186129.0
0.9937125634375745,-0.0646454035617717,-0.028534959031154227,0.08684496094708481,1551920311150816.0
0.9940770488937378,-0.053853443415616445,-0.03638795376723809,0.08710134452263033,1551920345568004.0
0.9942873035715591,-0.053681397222050835,-0.037503483872117514,0.08428869309492855,1551920379980452.0
0.9942695887120524,-0.05925820869703928,-0.03638198172868317,0.08119588882538832,1551920411944566.0
0.9941754346304184,-0.06211758260252504,-0.03998389190495152,0.07847369145569992,1551920446363473.0
0.9943459494989397,-0.0610021159683722,-0.044589233790801173,0.07461087416075571,1551920478317014.0
0.9941606307698156,-0.06293496963244498,-0.047092778170840614,0.07393417699606022,1551920512740348.0
0.99369848596579,-0.06600547551854735,-0.05198284351329455,0.07419251301608036,1551920544699723.0
0.9934426972078949,-0.06669413888773108,-0.05774582108389082,0.07272568966939576,1551920579112327.0
0.9935438245850976,-0.0654748711876972,-0.05955825728841793,0.07096911657863803,1551920611077119.0
0.9937217229746046,-0.06518662622604321,-0.05880460518040336,0.06935423971996754,1551920645494046.0
0.9935916194050781,-0.06691698861498035,-0.06013374179468145,0.06842330019057367,1551920677453941.0
